observed_at,channel,keyword_raw,entity,metric_type,metric_value,metadata
2021-12-19,naver_datalab,럭비티,gender=f,search_index,9.24369,"{""ages"": null, ""device"": null, ""gender"": ""f"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2021-12-19,naver_datalab,럭비티,gender=m,search_index,22.36842,"{""ages"": null, ""device"": null, ""gender"": ""m"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2021-12-20,naver_datalab,럭비티,,search_index,9.00562,"{""ages"": null, ""device"": null, ""gender"": null, ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2021-12-20,naver_datalab,럭비티,gender=f,search_index,3.92156,"{""ages"": null, ""device"": null, ""gender"": ""f"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2021-12-20,naver_datalab,럭비티,gender=m,search_index,11.4035,"{""ages"": null, ""device"": null, ""gender"": ""m"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2021-12-21,naver_datalab,럭비티,,search_index,10.8818,"{""ages"": null, ""device"": null, ""gender"": null, ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2021-12-21,naver_datalab,럭비티,gender=f,search_index,3.92156,"{""ages"": null, ""device"": null, ""gender"": ""f"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2021-12-21,naver_datalab,럭비티,gender=m,search_index,15.35087,"{""ages"": null, ""device"": null, ""gender"": ""m"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2021-12-22,naver_datalab,럭비티,,search_index,9.94371,"{""ages"": null, ""device"": null, ""gender"": null, ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2021-12-22,naver_datalab,럭비티,gender=f,search_index,4.7619,"{""ages"": null, ""device"": null, ""gender"": ""f"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2021-12-22,naver_datalab,럭비티,gender=m,search_index,13.15789,"{""ages"": null, ""device"": null, ""gender"": ""m"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2021-12-23,naver_datalab,럭비티,,search_index,12.57035,"{""ages"": null, ""device"": null, ""gender"": null, ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2021-12-23,naver_datalab,럭비티,gender=f,search_index,7.56302,"{""ages"": null, ""device"": null, ""gender"": ""f"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2021-12-23,naver_datalab,럭비티,gender=m,search_index,13.59649,"{""ages"": null, ""device"": null, ""gender"": ""m"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2021-12-24,naver_datalab,럭비티,,search_index,10.69418,"{""ages"": null, ""device"": null, ""gender"": null, ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2021-12-24,naver_datalab,럭비티,gender=f,search_index,5.04201,"{""ages"": null, ""device"": null, ""gender"": ""f"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2021-12-24,naver_datalab,럭비티,gender=m,search_index,16.22807,"{""ages"": null, ""device"": null, ""gender"": ""m"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2021-12-25,naver_datalab,럭비티,,search_index,12.0075,"{""ages"": null, ""device"": null, ""gender"": null, ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2021-12-25,naver_datalab,럭비티,gender=f,search_index,8.12324,"{""ages"": null, ""device"": null, ""gender"": ""f"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2021-12-25,naver_datalab,럭비티,gender=m,search_index,14.03508,"{""ages"": null, ""device"": null, ""gender"": ""m"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2021-12-26,naver_datalab,럭비티,,search_index,15.19699,"{""ages"": null, ""device"": null, ""gender"": null, ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2021-12-26,naver_datalab,럭비티,gender=f,search_index,8.40336,"{""ages"": null, ""device"": null, ""gender"": ""f"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2021-12-26,naver_datalab,럭비티,gender=m,search_index,20.17543,"{""ages"": null, ""device"": null, ""gender"": ""m"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2021-12-27,naver_datalab,럭비티,,search_index,11.44465,"{""ages"": null, ""device"": null, ""gender"": null, ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2021-12-27,naver_datalab,럭비티,gender=f,search_index,6.16246,"{""ages"": null, ""device"": null, ""gender"": ""f"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2021-12-27,naver_datalab,럭비티,gender=m,search_index,15.78947,"{""ages"": null, ""device"": null, ""gender"": ""m"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2021-12-28,naver_datalab,럭비티,,search_index,12.57035,"{""ages"": null, ""device"": null, ""gender"": null, ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2021-12-28,naver_datalab,럭비티,gender=f,search_index,9.5238,"{""ages"": null, ""device"": null, ""gender"": ""f"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2021-12-28,naver_datalab,럭비티,gender=m,search_index,12.71929,"{""ages"": null, ""device"": null, ""gender"": ""m"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2021-12-29,naver_datalab,럭비티,,search_index,10.31894,"{""ages"": null, ""device"": null, ""gender"": null, ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2021-12-29,naver_datalab,럭비티,gender=f,search_index,6.44257,"{""ages"": null, ""device"": null, ""gender"": ""f"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2021-12-29,naver_datalab,럭비티,gender=m,search_index,12.71929,"{""ages"": null, ""device"": null, ""gender"": ""m"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2021-12-30,naver_datalab,럭비티,,search_index,10.50656,"{""ages"": null, ""device"": null, ""gender"": null, ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2021-12-30,naver_datalab,럭비티,gender=f,search_index,7.0028,"{""ages"": null, ""device"": null, ""gender"": ""f"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2021-12-30,naver_datalab,럭비티,gender=m,search_index,13.15789,"{""ages"": null, ""device"": null, ""gender"": ""m"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2021-12-31,naver_datalab,럭비티,,search_index,12.57035,"{""ages"": null, ""device"": null, ""gender"": null, ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2021-12-31,naver_datalab,럭비티,gender=f,search_index,5.32212,"{""ages"": null, ""device"": null, ""gender"": ""f"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2021-12-31,naver_datalab,럭비티,gender=m,search_index,17.98245,"{""ages"": null, ""device"": null, ""gender"": ""m"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-01-01,naver_datalab,럭비티,,search_index,7.31707,"{""ages"": null, ""device"": null, ""gender"": null, ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-01-01,naver_datalab,럭비티,gender=f,search_index,2.521,"{""ages"": null, ""device"": null, ""gender"": ""f"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-01-01,naver_datalab,럭비티,gender=m,search_index,12.71929,"{""ages"": null, ""device"": null, ""gender"": ""m"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-01-02,naver_datalab,럭비티,,search_index,15.19699,"{""ages"": null, ""device"": null, ""gender"": null, ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-01-02,naver_datalab,럭비티,gender=f,search_index,7.28291,"{""ages"": null, ""device"": null, ""gender"": ""f"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-01-02,naver_datalab,럭비티,gender=m,search_index,21.92982,"{""ages"": null, ""device"": null, ""gender"": ""m"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-01-03,naver_datalab,럭비티,,search_index,11.25703,"{""ages"": null, ""device"": null, ""gender"": null, ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-01-03,naver_datalab,럭비티,gender=f,search_index,7.84313,"{""ages"": null, ""device"": null, ""gender"": ""f"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-01-03,naver_datalab,럭비티,gender=m,search_index,12.2807,"{""ages"": null, ""device"": null, ""gender"": ""m"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-01-04,naver_datalab,럭비티,,search_index,11.06941,"{""ages"": null, ""device"": null, ""gender"": null, ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-01-04,naver_datalab,럭비티,gender=f,search_index,6.44257,"{""ages"": null, ""device"": null, ""gender"": ""f"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-01-04,naver_datalab,럭비티,gender=m,search_index,15.35087,"{""ages"": null, ""device"": null, ""gender"": ""m"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-01-05,naver_datalab,럭비티,,search_index,13.32082,"{""ages"": null, ""device"": null, ""gender"": null, ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-01-05,naver_datalab,럭비티,gender=f,search_index,6.16246,"{""ages"": null, ""device"": null, ""gender"": ""f"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-01-05,naver_datalab,럭비티,gender=m,search_index,19.29824,"{""ages"": null, ""device"": null, ""gender"": ""m"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-01-06,naver_datalab,럭비티,,search_index,12.75797,"{""ages"": null, ""device"": null, ""gender"": null, ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-01-06,naver_datalab,럭비티,gender=f,search_index,4.20168,"{""ages"": null, ""device"": null, ""gender"": ""f"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-01-06,naver_datalab,럭비티,gender=m,search_index,18.85964,"{""ages"": null, ""device"": null, ""gender"": ""m"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-01-07,naver_datalab,럭비티,,search_index,14.63414,"{""ages"": null, ""device"": null, ""gender"": null, ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-01-07,naver_datalab,럭비티,gender=f,search_index,5.04201,"{""ages"": null, ""device"": null, ""gender"": ""f"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-01-07,naver_datalab,럭비티,gender=m,search_index,22.80701,"{""ages"": null, ""device"": null, ""gender"": ""m"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-01-08,naver_datalab,럭비티,,search_index,13.69606,"{""ages"": null, ""device"": null, ""gender"": null, ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-01-08,naver_datalab,럭비티,gender=f,search_index,7.0028,"{""ages"": null, ""device"": null, ""gender"": ""f"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-01-08,naver_datalab,럭비티,gender=m,search_index,16.66666,"{""ages"": null, ""device"": null, ""gender"": ""m"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-01-09,naver_datalab,럭비티,,search_index,21.7636,"{""ages"": null, ""device"": null, ""gender"": null, ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-01-09,naver_datalab,럭비티,gender=f,search_index,14.0056,"{""ages"": null, ""device"": null, ""gender"": ""f"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-01-09,naver_datalab,럭비티,gender=m,search_index,25.87719,"{""ages"": null, ""device"": null, ""gender"": ""m"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-01-10,naver_datalab,럭비티,,search_index,16.13508,"{""ages"": null, ""device"": null, ""gender"": null, ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-01-10,naver_datalab,럭비티,gender=f,search_index,7.0028,"{""ages"": null, ""device"": null, ""gender"": ""f"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-01-10,naver_datalab,럭비티,gender=m,search_index,20.17543,"{""ages"": null, ""device"": null, ""gender"": ""m"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-01-11,naver_datalab,럭비티,,search_index,15.94746,"{""ages"": null, ""device"": null, ""gender"": null, ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-01-11,naver_datalab,럭비티,gender=f,search_index,4.7619,"{""ages"": null, ""device"": null, ""gender"": ""f"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-01-11,naver_datalab,럭비티,gender=m,search_index,26.75438,"{""ages"": null, ""device"": null, ""gender"": ""m"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-01-12,naver_datalab,럭비티,,search_index,14.07129,"{""ages"": null, ""device"": null, ""gender"": null, ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-01-12,naver_datalab,럭비티,gender=f,search_index,8.12324,"{""ages"": null, ""device"": null, ""gender"": ""f"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-01-12,naver_datalab,럭비티,gender=m,search_index,15.35087,"{""ages"": null, ""device"": null, ""gender"": ""m"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-01-13,naver_datalab,럭비티,,search_index,13.32082,"{""ages"": null, ""device"": null, ""gender"": null, ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-01-13,naver_datalab,럭비티,gender=f,search_index,8.12324,"{""ages"": null, ""device"": null, ""gender"": ""f"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-01-13,naver_datalab,럭비티,gender=m,search_index,14.91228,"{""ages"": null, ""device"": null, ""gender"": ""m"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-01-14,naver_datalab,럭비티,,search_index,15.19699,"{""ages"": null, ""device"": null, ""gender"": null, ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
